0804.out: !CCSD(T)-F12b total energy          -101.791590812294
0805.out: !CCSD(T)-F12b total energy          -101.791590812299
0806.out: !CCSD(T)-F12b total energy          -101.791590019573
0807.out: !CCSD(T)-F12b total energy          -101.791590019578
0808.out: !CCSD(T)-F12b total energy          -101.791592587744
0809.out: !CCSD(T)-F12b total energy          -101.791591656645
0810.out: !CCSD(T)-F12b total energy          -101.791591656640
0811.out: !CCSD(T)-F12b total energy          -101.791592587744
0812.out: !CCSD(T)-F12b total energy          -101.791593285308
0813.out: !CCSD(T)-F12b total energy          -101.791592351939
0814.out: !CCSD(T)-F12b total energy          -101.791592351939
0815.out: !CCSD(T)-F12b total energy          -101.791593285300
0816.out: !CCSD(T)-F12b total energy          -101.791593264151
0817.out: !CCSD(T)-F12b total energy          -101.791592336868
0818.out: !CCSD(T)-F12b total energy          -101.791592336868
0819.out: !CCSD(T)-F12b total energy          -101.791593264147
0820.out: !CCSD(T)-F12b total energy          -101.791592483430
0821.out: !CCSD(T)-F12b total energy          -101.791591553885
0822.out: !CCSD(T)-F12b total energy          -101.791591553890
0823.out: !CCSD(T)-F12b total energy          -101.791592483424
0824.out: !CCSD(T)-F12b total energy          -101.791591285295
0825.out: !CCSD(T)-F12b total energy          -101.791591285294
0826.out: !CCSD(T)-F12b total energy          -101.791591991186
0827.out: !CCSD(T)-F12b total energy          -101.791591991192
0828.out: !CCSD(T)-F12b total energy          -101.791591963261
0829.out: !CCSD(T)-F12b total energy          -101.791591963259
0830.out: !CCSD(T)-F12b total energy          -101.791591190920
0831.out: !CCSD(T)-F12b total energy          -101.791591190921
0832.out: !CCSD(T)-F12b total energy          -101.791575529430
0833.out: !CCSD(T)-F12b total energy          -101.791569746788
0834.out: !CCSD(T)-F12b total energy          -101.791569016563
0835.out: !CCSD(T)-F12b total energy          -101.791577550147
0836.out: !CCSD(T)-F12b total energy          -101.791577455069
0837.out: !CCSD(T)-F12b total energy          -101.791569171848
0838.out: !CCSD(T)-F12b total energy          -101.791569461000
0839.out: !CCSD(T)-F12b total energy          -101.791575499838
0840.out: !CCSD(T)-F12b total energy          -101.791514967187
0841.out: !CCSD(T)-F12b total energy          -101.791504924411
0842.out: !CCSD(T)-F12b total energy          -101.791501139037
0843.out: !CCSD(T)-F12b total energy          -101.791519731794
0844.out: !CCSD(T)-F12b total energy          -101.791518138920
0845.out: !CCSD(T)-F12b total energy          -101.791503094771
0846.out: !CCSD(T)-F12b total energy          -101.791502826641
0847.out: !CCSD(T)-F12b total energy          -101.791516429699
0848.out: !CCSD(T)-F12b total energy          -101.791590639345
0849.out: !CCSD(T)-F12b total energy          -101.791593206137
0850.out: !CCSD(T)-F12b total energy          -101.791592076306
0851.out: !CCSD(T)-F12b total energy          -101.791593170784
0852.out: !CCSD(T)-F12b total energy          -101.791593226772
0853.out: !CCSD(T)-F12b total energy          -101.791591974466
0854.out: !CCSD(T)-F12b total energy          -101.791593186123
0855.out: !CCSD(T)-F12b total energy          -101.791590460184
0856.out: !CCSD(T)-F12b total energy          -101.791572282447
0857.out: !CCSD(T)-F12b total energy          -101.791567193063
0858.out: !CCSD(T)-F12b total energy          -101.791575547042
0859.out: !CCSD(T)-F12b total energy          -101.791569074932
0860.out: !CCSD(T)-F12b total energy          -101.791566508696
0861.out: !CCSD(T)-F12b total energy          -101.791575737028
0862.out: !CCSD(T)-F12b total energy          -101.791568302423
0863.out: !CCSD(T)-F12b total energy          -101.791576145078
0864.out: !CCSD(T)-F12b total energy          -101.791576128608
0865.out: !CCSD(T)-F12b total energy          -101.791568518738
0866.out: !CCSD(T)-F12b total energy          -101.791575554416
0867.out: !CCSD(T)-F12b total energy          -101.791566601485
0868.out: !CCSD(T)-F12b total energy          -101.791568874299
0869.out: !CCSD(T)-F12b total energy          -101.791575588037
0870.out: !CCSD(T)-F12b total energy          -101.791566827968
0871.out: !CCSD(T)-F12b total energy          -101.791572195582
0872.out: !CCSD(T)-F12b total energy          -101.791584492698
0873.out: !CCSD(T)-F12b total energy          -101.791589670616
0874.out: !CCSD(T)-F12b total energy          -101.791586676827
0875.out: !CCSD(T)-F12b total energy          -101.791588910210
0876.out: !CCSD(T)-F12b total energy          -101.791588993062
0877.out: !CCSD(T)-F12b total energy          -101.791586532531
0878.out: !CCSD(T)-F12b total energy          -101.791589700301
0879.out: !CCSD(T)-F12b total energy          -101.791584292567
0880.out: !CCSD(T)-F12b total energy          -101.791585219209
0881.out: !CCSD(T)-F12b total energy          -101.791586634885
0882.out: !CCSD(T)-F12b total energy          -101.791586645788
0883.out: !CCSD(T)-F12b total energy          -101.791585104735
0884.out: !CCSD(T)-F12b total energy          -101.791570782206
0885.out: !CCSD(T)-F12b total energy          -101.791557910978
0886.out: !CCSD(T)-F12b total energy          -101.791557777735
0887.out: !CCSD(T)-F12b total energy          -101.791573539306
0888.out: !CCSD(T)-F12b total energy          -101.791573459136
0889.out: !CCSD(T)-F12b total energy          -101.791558084345
0890.out: !CCSD(T)-F12b total energy          -101.791557492095
0891.out: !CCSD(T)-F12b total energy          -101.791570761781
0892.out: !CCSD(T)-F12b total energy          -101.791581950992
0893.out: !CCSD(T)-F12b total energy          -101.791585256281
0894.out: !CCSD(T)-F12b total energy          -101.791584846331
0895.out: !CCSD(T)-F12b total energy          -101.791585207021
0896.out: !CCSD(T)-F12b total energy          -101.791585287806
0897.out: !CCSD(T)-F12b total energy          -101.791584774771
0898.out: !CCSD(T)-F12b total energy          -101.791585227799
0899.out: !CCSD(T)-F12b total energy          -101.791581767478
0900.out: !CCSD(T)-F12b total energy          -101.791571574867
0901.out: !CCSD(T)-F12b total energy          -101.791573751941
0902.out: !CCSD(T)-F12b total energy          -101.791573758425
0903.out: !CCSD(T)-F12b total energy          -101.791571500059
0904.out: !CCSD(T)-F12b total energy          -101.791588595019
0905.out: !CCSD(T)-F12b total energy          -101.791588042245
0906.out: !CCSD(T)-F12b total energy          -101.791588073692
0907.out: !CCSD(T)-F12b total energy          -101.791588432290
0908.out: !CCSD(T)-F12b total energy          -101.791585178772
0909.out: !CCSD(T)-F12b total energy          -101.791585178776
0910.out: !CCSD(T)-F12b total energy          -101.791584635231
0911.out: !CCSD(T)-F12b total energy          -101.791584635229
0912.out: !CCSD(T)-F12b total energy          -101.791584662378
0913.out: !CCSD(T)-F12b total energy          -101.791584662380
0914.out: !CCSD(T)-F12b total energy          -101.791585030179
0915.out: !CCSD(T)-F12b total energy          -101.791585030173
0916.out: !CCSD(T)-F12b total energy          -101.791587645973
0917.out: !CCSD(T)-F12b total energy          -101.791586711552
0918.out: !CCSD(T)-F12b total energy          -101.791586711546
0919.out: !CCSD(T)-F12b total energy          -101.791587645972
0920.out: !CCSD(T)-F12b total energy          -101.791587094317
0921.out: !CCSD(T)-F12b total energy          -101.791586164283
0922.out: !CCSD(T)-F12b total energy          -101.791586164290
0923.out: !CCSD(T)-F12b total energy          -101.791587094314
0924.out: !CCSD(T)-F12b total energy          -101.791587124261
0925.out: !CCSD(T)-F12b total energy          -101.791586193680
0926.out: !CCSD(T)-F12b total energy          -101.791586193690
0927.out: !CCSD(T)-F12b total energy          -101.791587124264
0928.out: !CCSD(T)-F12b total energy          -101.791587483981
0929.out: !CCSD(T)-F12b total energy          -101.791586557751
0930.out: !CCSD(T)-F12b total energy          -101.791586557753
0931.out: !CCSD(T)-F12b total energy          -101.791587483981
0932.out: !CCSD(T)-F12b total energy          -101.791586346246
0933.out: !CCSD(T)-F12b total energy          -101.791586346245
0934.out: !CCSD(T)-F12b total energy          -101.791585797488
0935.out: !CCSD(T)-F12b total energy          -101.791585797497
0936.out: !CCSD(T)-F12b total energy          -101.791585826144
0937.out: !CCSD(T)-F12b total energy          -101.791585826146
0938.out: !CCSD(T)-F12b total energy          -101.791586188727
0939.out: !CCSD(T)-F12b total energy          -101.791586188726
0940.out: !CCSD(T)-F12b total energy          -101.791549284915
0941.out: !CCSD(T)-F12b total energy          -101.791585460375
0942.out: !CCSD(T)-F12b total energy          -101.791583707715
0943.out: !CCSD(T)-F12b total energy          -101.791551111860
0944.out: !CCSD(T)-F12b total energy          -101.791550015730
0945.out: !CCSD(T)-F12b total energy          -101.791583683987
0946.out: !CCSD(T)-F12b total energy          -101.791585340386
0947.out: !CCSD(T)-F12b total energy          -101.791550256459
0948.out: !CCSD(T)-F12b total energy          -101.791466759338
0949.out: !CCSD(T)-F12b total energy          -101.791540657253
0950.out: !CCSD(T)-F12b total energy          -101.791537360121
0951.out: !CCSD(T)-F12b total energy          -101.791473670126
0952.out: !CCSD(T)-F12b total energy          -101.791468739443
0953.out: !CCSD(T)-F12b total energy          -101.791537622769
0954.out: !CCSD(T)-F12b total energy          -101.791540232708
0955.out: !CCSD(T)-F12b total energy          -101.791471566374
0956.out: !CCSD(T)-F12b total energy          -101.791586192921
0957.out: !CCSD(T)-F12b total energy          -101.791587771840
0958.out: !CCSD(T)-F12b total energy          -101.791585390827
0959.out: !CCSD(T)-F12b total energy          -101.791587471462
0960.out: !CCSD(T)-F12b total energy          -101.791587577944
0961.out: !CCSD(T)-F12b total energy          -101.791585346260
0962.out: !CCSD(T)-F12b total energy          -101.791587696494
0963.out: !CCSD(T)-F12b total energy          -101.791585948174
0964.out: !CCSD(T)-F12b total energy          -101.791546534248
0965.out: !CCSD(T)-F12b total energy          -101.791583400318
0966.out: !CCSD(T)-F12b total energy          -101.791548808430
0967.out: !CCSD(T)-F12b total energy          -101.791584296971
0968.out: !CCSD(T)-F12b total energy          -101.791580704452
0969.out: !CCSD(T)-F12b total energy          -101.791548805901
0970.out: !CCSD(T)-F12b total energy          -101.791583486773
0971.out: !CCSD(T)-F12b total energy          -101.791550197510
0972.out: !CCSD(T)-F12b total energy          -101.791549181362
0973.out: !CCSD(T)-F12b total energy          -101.791583520183
0974.out: !CCSD(T)-F12b total energy          -101.791547625104
0975.out: !CCSD(T)-F12b total energy          -101.791580626357
0976.out: !CCSD(T)-F12b total energy          -101.791584262527
0977.out: !CCSD(T)-F12b total energy          -101.791549856225
0978.out: !CCSD(T)-F12b total energy          -101.791583196408
0979.out: !CCSD(T)-F12b total energy          -101.791547438628
0980.out: !CCSD(T)-F12b total energy          -101.791580543391
0981.out: !CCSD(T)-F12b total energy          -101.791583745684
0982.out: !CCSD(T)-F12b total energy          -101.791579495108
0983.out: !CCSD(T)-F12b total energy          -101.791583700667
0984.out: !CCSD(T)-F12b total energy          -101.791583836983
0985.out: !CCSD(T)-F12b total energy          -101.791579417813
0986.out: !CCSD(T)-F12b total energy          -101.791583718832
0987.out: !CCSD(T)-F12b total energy          -101.791580266195
0988.out: !CCSD(T)-F12b total energy          -101.791585317140
0989.out: !CCSD(T)-F12b total energy          -101.791586568543
0990.out: !CCSD(T)-F12b total energy          -101.791585309154
0991.out: !CCSD(T)-F12b total energy          -101.791585469264
0992.out: !CCSD(T)-F12b total energy          -101.791585539218
0993.out: !CCSD(T)-F12b total energy          -101.791585310863
0994.out: !CCSD(T)-F12b total energy          -101.791586441122
0995.out: !CCSD(T)-F12b total energy          -101.791585124438
0996.out: !CCSD(T)-F12b total energy          -101.791549593404
0997.out: !CCSD(T)-F12b total energy          -101.791578647807
0998.out: !CCSD(T)-F12b total energy          -101.791543648783
0999.out: !CCSD(T)-F12b total energy          -101.791586991641
1000.out: !CCSD(T)-F12b total energy          -101.791584574687
1001.out: !CCSD(T)-F12b total energy          -101.791544830503
1002.out: !CCSD(T)-F12b total energy          -101.791577511252
1003.out: !CCSD(T)-F12b total energy          -101.791552110293
1004.out: !CCSD(T)-F12b total energy          -101.791551069076
1005.out: !CCSD(T)-F12b total energy          -101.791577613365
1006.out: !CCSD(T)-F12b total energy          -101.791543641799
1007.out: !CCSD(T)-F12b total energy          -101.791584480336
1008.out: !CCSD(T)-F12b total energy          -101.791586950784
1009.out: !CCSD(T)-F12b total energy          -101.791544715559
1010.out: !CCSD(T)-F12b total energy          -101.791578407581
1011.out: !CCSD(T)-F12b total energy          -101.791550521483
1012.out: !CCSD(T)-F12b total energy          -101.791582544775
1013.out: !CCSD(T)-F12b total energy          -101.791584860555
1014.out: !CCSD(T)-F12b total energy          -101.791584535945
1015.out: !CCSD(T)-F12b total energy          -101.791585379543
1016.out: !CCSD(T)-F12b total energy          -101.791582287380
1017.out: !CCSD(T)-F12b total energy          -101.791585105013
1018.out: !CCSD(T)-F12b total energy          -101.791583187390
1019.out: !CCSD(T)-F12b total energy          -101.791584532614
1020.out: !CCSD(T)-F12b total energy          -101.791584672836
1021.out: !CCSD(T)-F12b total energy          -101.791583178708
1022.out: !CCSD(T)-F12b total energy          -101.791585184933
1023.out: !CCSD(T)-F12b total energy          -101.791582217300
1024.out: !CCSD(T)-F12b total energy          -101.791585334614
1025.out: !CCSD(T)-F12b total energy          -101.791584324003
1026.out: !CCSD(T)-F12b total energy          -101.791584758520
1027.out: !CCSD(T)-F12b total energy          -101.791582274127
1028.out: !CCSD(T)-F12b total energy          -101.791576724109
1029.out: !CCSD(T)-F12b total energy          -101.791579248327
1030.out: !CCSD(T)-F12b total energy          -101.791577259162
1031.out: !CCSD(T)-F12b total energy          -101.791577600830
1032.out: !CCSD(T)-F12b total energy          -101.791577696696
1033.out: !CCSD(T)-F12b total energy          -101.791577261255
1034.out: !CCSD(T)-F12b total energy          -101.791579140201
1035.out: !CCSD(T)-F12b total energy          -101.791576528108
1036.out: !CCSD(T)-F12b total energy          -101.791563918502
1037.out: !CCSD(T)-F12b total energy          -101.791563401318
1038.out: !CCSD(T)-F12b total energy          -101.791562942223
1039.out: !CCSD(T)-F12b total energy          -101.791564247760
1040.out: !CCSD(T)-F12b total energy          -101.791506446169
1041.out: !CCSD(T)-F12b total energy          -101.791578336739
1042.out: !CCSD(T)-F12b total energy          -101.791575897075
1043.out: !CCSD(T)-F12b total energy          -101.791510211678
1044.out: !CCSD(T)-F12b total energy          -101.791506726736
1045.out: !CCSD(T)-F12b total energy          -101.791576100614
1046.out: !CCSD(T)-F12b total energy          -101.791577981360
1047.out: !CCSD(T)-F12b total energy          -101.791509817507
1048.out: !CCSD(T)-F12b total energy          -101.791561641197
1049.out: !CCSD(T)-F12b total energy          -101.791562968988
1050.out: !CCSD(T)-F12b total energy          -101.791560625332
1051.out: !CCSD(T)-F12b total energy          -101.791562956610
1052.out: !CCSD(T)-F12b total energy          -101.791562566605
1053.out: !CCSD(T)-F12b total energy          -101.791560093006
1054.out: !CCSD(T)-F12b total energy          -101.791563392020
1055.out: !CCSD(T)-F12b total energy          -101.791561885178
1056.out: !CCSD(T)-F12b total energy          -101.791560355295
1057.out: !CCSD(T)-F12b total energy          -101.791562178325
1058.out: !CCSD(T)-F12b total energy          -101.791560927740
1059.out: !CCSD(T)-F12b total energy          -101.791560568076
1060.out: !CCSD(T)-F12b total energy          -101.791560123146
1061.out: !CCSD(T)-F12b total energy          -101.791560464954
1062.out: !CCSD(T)-F12b total energy          -101.791562515362
1063.out: !CCSD(T)-F12b total energy          -101.791560680376
1064.out: !CCSD(T)-F12b total energy          -101.791522208801
1065.out: !CCSD(T)-F12b total energy          -101.791522903949
1066.out: !CCSD(T)-F12b total energy          -101.791520778057
1067.out: !CCSD(T)-F12b total energy          -101.791524207215
1068.out: !CCSD(T)-F12b total energy          -101.791522888462
1069.out: !CCSD(T)-F12b total energy          -101.791526114095
1070.out: !CCSD(T)-F12b total energy          -101.791519474349
1071.out: !CCSD(T)-F12b total energy          -101.791519474359
1072.out: !CCSD(T)-F12b total energy          -101.791522709811
1073.out: !CCSD(T)-F12b total energy          -101.791522709808
1074.out: !CCSD(T)-F12b total energy          -101.791521940166
1075.out: !CCSD(T)-F12b total energy          -101.791521006002
1076.out: !CCSD(T)-F12b total energy          -101.791521006007
1077.out: !CCSD(T)-F12b total energy          -101.791521940166
1078.out: !CCSD(T)-F12b total energy          -101.791525165021
1079.out: !CCSD(T)-F12b total energy          -101.791524238529
1080.out: !CCSD(T)-F12b total energy          -101.791524238514
1081.out: !CCSD(T)-F12b total energy          -101.791525165029
1082.out: !CCSD(T)-F12b total energy          -101.791520641059
1083.out: !CCSD(T)-F12b total energy          -101.791520641057
1084.out: !CCSD(T)-F12b total energy          -101.791523869094
1085.out: !CCSD(T)-F12b total energy          -101.791523869095
1086.out: !CCSD(T)-F12b total energy          -101.791500667537
1087.out: !CCSD(T)-F12b total energy          -101.791503262441
1088.out: !CCSD(T)-F12b total energy          -101.791506387925
1089.out: !CCSD(T)-F12b total energy          -101.791503987560
1090.out: !CCSD(T)-F12b total energy          -101.791435840317
1091.out: !CCSD(T)-F12b total energy          -101.791442554255
1092.out: !CCSD(T)-F12b total energy          -101.791444049913
1093.out: !CCSD(T)-F12b total energy          -101.791440772927
1094.out: !CCSD(T)-F12b total energy          -101.791519402824
1095.out: !CCSD(T)-F12b total energy          -101.791523149238
1096.out: !CCSD(T)-F12b total energy          -101.791526450086
1097.out: !CCSD(T)-F12b total energy          -101.791522557610
1098.out: !CCSD(T)-F12b total energy          -101.791496826755
1099.out: !CCSD(T)-F12b total energy          -101.791500125552
1100.out: !CCSD(T)-F12b total energy          -101.791501281475
1101.out: !CCSD(T)-F12b total energy          -101.791503176344
1102.out: !CCSD(T)-F12b total energy          -101.791506388507
1103.out: !CCSD(T)-F12b total energy          -101.791504652291
1104.out: !CCSD(T)-F12b total energy          -101.791503165008
1105.out: !CCSD(T)-F12b total energy          -101.791500104095
1106.out: !CCSD(T)-F12b total energy          -101.791512670116
1107.out: !CCSD(T)-F12b total energy          -101.791520207438
1108.out: !CCSD(T)-F12b total energy          -101.791523543662
1109.out: !CCSD(T)-F12b total energy          -101.791515802677
1110.out: !CCSD(T)-F12b total energy          -101.791519519406
1111.out: !CCSD(T)-F12b total energy          -101.791520948821
1112.out: !CCSD(T)-F12b total energy          -101.791524230319
1113.out: !CCSD(T)-F12b total energy          -101.791522703254
1114.out: !CCSD(T)-F12b total energy          -101.791500891040
1115.out: !CCSD(T)-F12b total energy          -101.791496352549
1116.out: !CCSD(T)-F12b total energy          -101.791495111949
1117.out: !CCSD(T)-F12b total energy          -101.791504886734
1118.out: !CCSD(T)-F12b total energy          -101.791508099659
1119.out: !CCSD(T)-F12b total energy          -101.791498560020
1120.out: !CCSD(T)-F12b total energy          -101.791499358247
1121.out: !CCSD(T)-F12b total energy          -101.791504143566
1122.out: !CCSD(T)-F12b total energy          -101.791515663629
1123.out: !CCSD(T)-F12b total energy          -101.791520146614
1124.out: !CCSD(T)-F12b total energy          -101.791517832532
1125.out: !CCSD(T)-F12b total energy          -101.791520843900
1126.out: !CCSD(T)-F12b total energy          -101.791524195471
1127.out: !CCSD(T)-F12b total energy          -101.791521040952
1128.out: !CCSD(T)-F12b total energy          -101.791523409259
1129.out: !CCSD(T)-F12b total energy          -101.791518780468
1130.out: !CCSD(T)-F12b total energy          -101.791510830782
1131.out: !CCSD(T)-F12b total energy          -101.791513711117
1132.out: !CCSD(T)-F12b total energy          -101.791517041224
1133.out: !CCSD(T)-F12b total energy          -101.791514008308
1134.out: !CCSD(T)-F12b total energy          -101.791515177461
1135.out: !CCSD(T)-F12b total energy          -101.791514161240
1136.out: !CCSD(T)-F12b total energy          -101.791517492238
1137.out: !CCSD(T)-F12b total energy          -101.791518298675
1138.out: !CCSD(T)-F12b total energy          -101.791475244354
1139.out: !CCSD(T)-F12b total energy          -101.791512667346
1140.out: !CCSD(T)-F12b total energy          -101.791509208562
1141.out: !CCSD(T)-F12b total energy          -101.791477850466
1142.out: !CCSD(T)-F12b total energy          -101.791480063371
1143.out: !CCSD(T)-F12b total energy          -101.791512472015
1144.out: !CCSD(T)-F12b total energy          -101.791515831228
1145.out: !CCSD(T)-F12b total energy          -101.791479497025
1146.out: !CCSD(T)-F12b total energy          -101.791511818871
1147.out: !CCSD(T)-F12b total energy          -101.791515309679
1148.out: !CCSD(T)-F12b total energy          -101.791510548616
1149.out: !CCSD(T)-F12b total energy          -101.791514550465
1150.out: !CCSD(T)-F12b total energy          -101.791517946009
1151.out: !CCSD(T)-F12b total energy          -101.791513816300
1152.out: !CCSD(T)-F12b total energy          -101.791518516961
1153.out: !CCSD(T)-F12b total energy          -101.791514861567
1154.out: !CCSD(T)-F12b total energy          -101.791511531336
1155.out: !CCSD(T)-F12b total energy          -101.791513515776
1156.out: !CCSD(T)-F12b total energy          -101.791511060635
1157.out: !CCSD(T)-F12b total energy          -101.791511952307
1158.out: !CCSD(T)-F12b total energy          -101.791515332863
1159.out: !CCSD(T)-F12b total energy          -101.791514357892
1160.out: !CCSD(T)-F12b total energy          -101.791516681878
1161.out: !CCSD(T)-F12b total energy          -101.791514620028
1162.out: !CCSD(T)-F12b total energy          -101.791490732340
1163.out: !CCSD(T)-F12b total energy          -101.791489288270
1164.out: !CCSD(T)-F12b total energy          -101.791492137245
1165.out: !CCSD(T)-F12b total energy          -101.791494338437
1166.out: !CCSD(T)-F12b total energy          -101.791397791057
1167.out: !CCSD(T)-F12b total energy          -101.791411026382
1168.out: !CCSD(T)-F12b total energy          -101.791374951607
1169.out: !CCSD(T)-F12b total energy          -101.791378785052
1170.out: !CCSD(T)-F12b total energy          -101.791391929043
1171.out: !CCSD(T)-F12b total energy          -101.791388269658
1172.out: !CCSD(T)-F12b total energy          -101.791393344561
1173.out: !CCSD(T)-F12b total energy          -101.791399011500
1174.out: !CCSD(T)-F12b total energy          -101.791412311474
1175.out: !CCSD(T)-F12b total energy          -101.791406521809
1176.out: !CCSD(T)-F12b total energy          -101.791394056452
1177.out: !CCSD(T)-F12b total energy          -101.791396213538
1178.out: !CCSD(T)-F12b total energy          -101.791409519590
1179.out: !CCSD(T)-F12b total energy          -101.791407242189
1180.out: !CCSD(T)-F12b total energy          -101.791390314232
1181.out: !CCSD(T)-F12b total energy          -101.791388829449
1182.out: !CCSD(T)-F12b total energy          -101.791402183403
1183.out: !CCSD(T)-F12b total energy          -101.791403432364
1184.out: !CCSD(T)-F12b total energy          -101.791219431188
1185.out: !CCSD(T)-F12b total energy          -101.791252762052
1186.out: !CCSD(T)-F12b total energy          -101.791597713702
1187.out: !CCSD(T)-F12b total energy          -101.791597801384
1188.out: !CCSD(T)-F12b total energy          -101.791594302675
1189.out: !CCSD(T)-F12b total energy          -101.791594302670
1190.out: !CCSD(T)-F12b total energy          -101.791594394109
1191.out: !CCSD(T)-F12b total energy          -101.791594394115
1192.out: !CCSD(T)-F12b total energy          -101.791596763669
1193.out: !CCSD(T)-F12b total energy          -101.791595828006
1194.out: !CCSD(T)-F12b total energy          -101.791595827994
1195.out: !CCSD(T)-F12b total energy          -101.791596763673
1196.out: !CCSD(T)-F12b total energy          -101.791596854046
1197.out: !CCSD(T)-F12b total energy          -101.791595929139
1198.out: !CCSD(T)-F12b total energy          -101.791595929146
1199.out: !CCSD(T)-F12b total energy          -101.791596854046
1200.out: !CCSD(T)-F12b total energy          -101.791595453274
1201.out: !CCSD(T)-F12b total energy          -101.791595453273
1202.out: !CCSD(T)-F12b total energy          -101.791595569524
1203.out: !CCSD(T)-F12b total energy          -101.791595569519
1204.out: !CCSD(T)-F12b total energy          -101.791584232571
1205.out: !CCSD(T)-F12b total energy          -101.791569957743
1206.out: !CCSD(T)-F12b total energy          -101.791569094507
1207.out: !CCSD(T)-F12b total energy          -101.791584033725
1208.out: !CCSD(T)-F12b total energy          -101.791580812869
1209.out: !CCSD(T)-F12b total energy          -101.791580812870
1210.out: !CCSD(T)-F12b total energy          -101.791566555665
1211.out: !CCSD(T)-F12b total energy          -101.791566555665
1212.out: !CCSD(T)-F12b total energy          -101.791565678363
1213.out: !CCSD(T)-F12b total energy          -101.791565678365
1214.out: !CCSD(T)-F12b total energy          -101.791580635597
1215.out: !CCSD(T)-F12b total energy          -101.791580635591
1216.out: !CCSD(T)-F12b total energy          -101.791583278925
1217.out: !CCSD(T)-F12b total energy          -101.791582346174
1218.out: !CCSD(T)-F12b total energy          -101.791582346174
1219.out: !CCSD(T)-F12b total energy          -101.791583278913
1220.out: !CCSD(T)-F12b total energy          -101.791569011368
1221.out: !CCSD(T)-F12b total energy          -101.791568072864
1222.out: !CCSD(T)-F12b total energy          -101.791568072862
1223.out: !CCSD(T)-F12b total energy          -101.791569011362
1224.out: !CCSD(T)-F12b total energy          -101.791568143552
1225.out: !CCSD(T)-F12b total energy          -101.791567221522
1226.out: !CCSD(T)-F12b total energy          -101.791567221518
1227.out: !CCSD(T)-F12b total energy          -101.791568143549
1228.out: !CCSD(T)-F12b total energy          -101.791583090041
1229.out: !CCSD(T)-F12b total energy          -101.791582162373
1230.out: !CCSD(T)-F12b total energy          -101.791582162377
1231.out: !CCSD(T)-F12b total energy          -101.791583090042
1232.out: !CCSD(T)-F12b total energy          -101.791581972175
1233.out: !CCSD(T)-F12b total energy          -101.791581972172
1234.out: !CCSD(T)-F12b total energy          -101.791567697314
1235.out: !CCSD(T)-F12b total energy          -101.791567697316
1236.out: !CCSD(T)-F12b total energy          -101.791566862730
1237.out: !CCSD(T)-F12b total energy          -101.791566862735
1238.out: !CCSD(T)-F12b total energy          -101.791581801794
1239.out: !CCSD(T)-F12b total energy          -101.791581801795
1240.out: !CCSD(T)-F12b total energy          -101.791528773848
1241.out: !CCSD(T)-F12b total energy          -101.791501710827
1242.out: !CCSD(T)-F12b total energy          -101.791497134613
1243.out: !CCSD(T)-F12b total energy          -101.791528575365
1244.out: !CCSD(T)-F12b total energy          -101.791430603600
1245.out: !CCSD(T)-F12b total energy          -101.791393723761
1246.out: !CCSD(T)-F12b total energy          -101.791381149453
1247.out: !CCSD(T)-F12b total energy          -101.791432214422
1248.out: !CCSD(T)-F12b total energy          -101.791594154121
1249.out: !CCSD(T)-F12b total energy          -101.791598040030
1250.out: !CCSD(T)-F12b total energy          -101.791598203312
1251.out: !CCSD(T)-F12b total energy          -101.791594187553
1252.out: !CCSD(T)-F12b total energy          -101.791590740724
1253.out: !CCSD(T)-F12b total energy          -101.791590740719
1254.out: !CCSD(T)-F12b total energy          -101.791594631395
1255.out: !CCSD(T)-F12b total energy          -101.791594631395
1256.out: !CCSD(T)-F12b total energy          -101.791594793650
1257.out: !CCSD(T)-F12b total energy          -101.791594793648
1258.out: !CCSD(T)-F12b total energy          -101.791590782685
1259.out: !CCSD(T)-F12b total energy          -101.791590782683
1260.out: !CCSD(T)-F12b total energy          -101.791593204182
1261.out: !CCSD(T)-F12b total energy          -101.791592264701
1262.out: !CCSD(T)-F12b total energy          -101.791592264693
1263.out: !CCSD(T)-F12b total energy          -101.791593204182
1264.out: !CCSD(T)-F12b total energy          -101.791597089921
1265.out: !CCSD(T)-F12b total energy          -101.791596158103
1266.out: !CCSD(T)-F12b total energy          -101.791596158104
1267.out: !CCSD(T)-F12b total energy          -101.791597089930
1268.out: !CCSD(T)-F12b total energy          -101.791597256070
1269.out: !CCSD(T)-F12b total energy          -101.791596327341
1270.out: !CCSD(T)-F12b total energy          -101.791596327341
1271.out: !CCSD(T)-F12b total energy          -101.791597256075
1272.out: !CCSD(T)-F12b total energy          -101.791593240135
1273.out: !CCSD(T)-F12b total energy          -101.791592319097
1274.out: !CCSD(T)-F12b total energy          -101.791592319099
1275.out: !CCSD(T)-F12b total energy          -101.791593240124
1276.out: !CCSD(T)-F12b total energy          -101.791591888804
1277.out: !CCSD(T)-F12b total energy          -101.791591888803
1278.out: !CCSD(T)-F12b total energy          -101.791595784628
1279.out: !CCSD(T)-F12b total energy          -101.791595784628
1280.out: !CCSD(T)-F12b total energy          -101.791595966568
1281.out: !CCSD(T)-F12b total energy          -101.791595966566
1282.out: !CCSD(T)-F12b total energy          -101.791591960676
1283.out: !CCSD(T)-F12b total energy          -101.791591960678
1284.out: !CCSD(T)-F12b total energy          -101.791580328565
1285.out: !CCSD(T)-F12b total energy          -101.791566736068
